ASIN,Title,Brand Name,Design Style,Category,Metal Color,Metal Type,Stone Type,Stone Shape,Carat,Price,Star Rating,Global Rating,Image URL,Product URL,Metal Info,Price_HKD
B0FDGK3NPC,AnuClub Round/Oval/Cushion Cut Moissanite Engagement Rings Bridal Set 4.52cttw(3CT Center Stone) D Color VVS1 925 Sterling Silver 3-in-1 Wedding Promise Ring for Women with Certificate,AnuClub,engagement,ring,silver,925,moissanite,round,"4.52ct, 3ct",152.99,4.6,142,https://m.media-amazon.com/images/I/71aKc5nR7kL._AC_UL320_.jpg,https://www.amazon.com/dp/B0FDGK3NPC,925 / silver,1193.32
B0FDGLZ1PT,AnuClub Round/Oval/Cushion Cut Moissanite Engagement Rings Bridal Set 4.52cttw(3CT Center Stone) D Color VVS1 925 Sterling Silver 3-in-1 Wedding Promise Ring for Women with Certificate,AnuClub,engagement,ring,silver,925,moissanite,round,"4.52ct, 3ct",152.99,4.6,142,https://m.media-amazon.com/images/I/71aKc5nR7kL._AC_UL320_.jpg,https://www.amazon.com/dp/B0FDGLZ1PT,925 / silver,1193.32
B00TIY8650,1/2 Carat Total Weight (cttw) 925 Sterling Silver White & Brown Diamond Ring - 18K Rose Gold Plated Bridal Rings For Women,N/A,sterling silver,ring,18k gold plated,925,diamond,N/A,1/2 carat,150.99,4.3,144,https://m.media-amazon.com/images/I/71-joqiY1-L._AC_UL320_.jpg,https://www.amazon.com/dp/B00TIY8650,18k / 18k rose gold plated,1177.72
B0F7HSHM36,"1CT-3CT Colorless Moissanite Engagement Ring,Wedding Bridal Ring, Eternity Solid 10K Gold Diamond Solitaire 4-Prong Anniversary Promise Gift for Her",1CT-3CT,4-prong,ring,white/yellow/rose,10k,diamond,N/A,"1ct, 3ct",149.99,,,https://m.media-amazon.com/images/I/61+JAMEimjL._AC_UL320_.jpg,https://www.amazon.com/dp/B0F7HSHM36,10k / gold,1169.92
B0CJ5R5RHM,MAX + STONE 10K Yellow Gold Labgrown Diamond Bezel Ring | Gold Rings For Women | Size 6 to 8,MAX,bezel,ring,white/yellow/rose,10k,diamond,N/A,N/A,147,4,21,https://m.media-amazon.com/images/I/61u5BhVwhVL._AC_UL320_.jpg,https://www.amazon.com/dp/B0CJ5R5RHM,10k / yellow gold,1146.6
B0FDG5CJ46,AnuClub (Total 4.14ct 3CT Center Moissanite Engagement Rings Wedding Band D Color VVS1 Round Cut 925 Sterling Silver Bridal Sets for Women,AnuClub,engagement,ring,silver,925,moissanite,round,"4.14ct, 3ct",139.99,4.2,486,https://m.media-amazon.com/images/I/71GhGsS6BVL._AC_UL320_.jpg,https://www.amazon.com/dp/B0FDG5CJ46,925 / silver,1091.92
B0D29GQCVM,Cali Trove 1/10 CT Natural Diamond Ribbon Bow Rings for Women |14KT & 18KT Gold Vermeil 925 Sterling Silver | Gifts for Women | Promise Ring Gift for Her in White Yellow or Pink Gold,Cali,promise,ring,14k / 18k gold plated,925,diamond,N/A,1/10 ct,139.99,5,2,https://m.media-amazon.com/images/I/61GpVEtRmsL._AC_UL320_.jpg,https://www.amazon.com/dp/B0D29GQCVM,14k / gold,1091.92
B071WRK6WW,PalmBeach Yellow Gold-plated Sterling Silver Genuine Diamond Accent Sideways Cross Ring Sizes 6-16,PalmBeach,accent,ring,gold plated,925,diamond,N/A,N/A,139.99,3.6,84,https://m.media-amazon.com/images/I/71RE5r30KpL._AC_UL320_.jpg,https://www.amazon.com/dp/B071WRK6WW,N/A / yellow gold,1091.92
B0C5SMK4GF,"Moissanite Wedding Bands for Women, Round Cut D Color VVS1 anniversary Engagement Ring,S925 Sterling Silver with 18K White Gold Plated Promise Valentine Ring Valentine's Day Gift",Moissanite,anniversary,ring,18k gold plated,925,moissanite,round,N/A,139.99,4.4,94,https://m.media-amazon.com/images/I/71aEnyoPtmL._AC_UL320_.jpg,https://www.amazon.com/dp/B0C5SMK4GF,18k / 18k white gold plated,1091.92
B0CTFD7JL8,AnuClub Round/Oval/Cushion Cut Moissanite Engagement Rings Bridal Set 4.52cttw(3CT Center Stone) D Color VVS1 925 Sterling Silver 3-in-1 Wedding Promise Ring for Women with Certificate,AnuClub,engagement,ring,silver,925,moissanite,round,"4.52ct, 3ct",135.99,4.6,142,https://m.media-amazon.com/images/I/71wvauXVQNL._AC_UL320_.jpg,https://www.amazon.com/dp/B0CTFD7JL8,925 / silver,1060.72
B01FM9LUU2,Dazzlingrock Collection 0.05 Cttw Round White Diamond Illusion-Set Promise Ring for Women in 925 Sterling Silver,Dazzlingrock,promise,ring,silver,925,diamond,round,0.05 ct,132.89,4.4,211,https://m.media-amazon.com/images/I/51vlQfEZ-GL._AC_UL320_.jpg,https://www.amazon.com/dp/B01FM9LUU2,925 / silver,1036.54
B0C9C4W9YK,1.2CT Round Moissanite Engagement Rings for Women 925 Sterling Silver Bridal Ring Sets Promise Rings for her Wedding Bands for Women size 4.5-11,N/A,engagement,ring,silver,925,moissanite,round,1.2ct,129,4,9,https://m.media-amazon.com/images/I/61Vg9zkdrjL._AC_UL320_.jpg,https://www.amazon.com/dp/B0C9C4W9YK,925 / silver,1006.2
,"LAVALE Round Cut Moissanite Wedding Band for Women, Brilliant D Color VVS1 Clarity Classic Lab Created Diamond Solitaire Ring 18K White Yellow Rose Gold Vermeil 4 Claw Knife Edge Moissanite Rings",LAVALE,solitaire,ring,rose gold,18k,lab created diamond,round,N/A,33.29,4.5,420,https://m.media-amazon.com/images/I/61xGPigxRcL._AC_UL320_.jpg,https://www.amazon.com/dp/,18k / rose gold,259.66
B0C9CWTK8K,1.2CT Round Moissanite Engagement Rings for Women 925 Sterling Silver Bridal Ring Sets Promise Rings for her Wedding Bands for Women size 4.5-11,N/A,engagement,ring,silver,925,moissanite,round,1.2ct,129,4,9,https://m.media-amazon.com/images/I/61Vg9zkdrjL._AC_UL320_.jpg,https://www.amazon.com/dp/B0C9CWTK8K,925 / silver,1006.2
B0DY4GZVKD,AnuClub Princess/Cushion/Oval Cut Moissanite Engagement Rings 3-3.884cttw D Color VVS1 925 Sterling Silver 3 Rows Vintage Halo Wedding Promise Statement Rings for Women with Certificate,AnuClub,engagement,ring,silver,925,moissanite,princess,3-3.884ct,127.49,4.6,37,https://m.media-amazon.com/images/I/713cWgYRsiL._AC_UL320_.jpg,https://www.amazon.com/dp/B0DY4GZVKD,925 / silver,994.42
B0BL6HS11B,Santuzza 10K Solid Gold Genuine Diamond Simple Dainty Ring for Women,Santuzza,solid gold,ring,white/yellow/rose,10k,diamond,N/A,N/A,121.99,4,149,https://m.media-amazon.com/images/I/51sKjKzr74L._AC_UL320_.jpg,https://www.amazon.com/dp/B0BL6HS11B,10k / gold,951.52
B0DY4F1SCR,AnuClub Princess/Cushion/Oval Cut Moissanite Engagement Rings 3-3.884cttw D Color VVS1 925 Sterling Silver 3 Rows Vintage Halo Wedding Promise Statement Rings for Women with Certificate,AnuClub,engagement,ring,silver,925,moissanite,princess,3-3.884ct,119.99,4.6,37,https://m.media-amazon.com/images/I/713cWgYRsiL._AC_UL320_.jpg,https://www.amazon.com/dp/B0DY4F1SCR,925 / silver,935.92
B0FJ224GY1,"4.6CT 3 Stone Moissanite Engagement Ring, D Color VVS1 Round Cut 925 Sterling Silver Anniversary Wedding Promise Ring for Women, Size 5-10",N/A,anniversary,ring,silver,925,moissanite,round,4.6ct,109.99,5,1,https://m.media-amazon.com/images/I/71ByGqcsaTL._AC_UL320_.jpg,https://www.amazon.com/dp/B0FJ224GY1,925 / silver,857.92
,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,N/A,https://www.amazon.com/dp/,N/A / N/A,
,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,N/A,https://www.amazon.com/dp/,N/A / N/A,
,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,N/A,https://www.amazon.com/dp/,N/A / N/A,
,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,N/A,https://www.amazon.com/dp/,N/A / N/A,
,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,N/A,https://www.amazon.com/dp/,N/A / N/A,
,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,N/A,https://www.amazon.com/dp/,N/A / N/A,
B0FJ224GY1,"4.6CT 3 Stone Moissanite Engagement Ring, D Color VVS1 Round Cut 925 Sterling Silver Anniversary Wedding Promise Ring for Women, Size 5-10",N/A,anniversary,ring,silver,925,moissanite,round,4.6ct,109.99,5,1,https://m.media-amazon.com/images/I/71ByGqcsaTL._AC_UL320_.jpg,https://www.amazon.com/dp/B0FJ224GY1,925 / silver,857.92
B09DT6JX2B,Cali Trove 1/20 CT Natural Diamond Cross Ring for Women |Vertical Diamond Accent Ring in Gold Vermeil 925 Sterling Silver | Women's Fashion Jewelry | Elegant Gift for Her in White Yellow or Pink Gold,Cali,natural,ring,gold,925,diamond,N/A,1/20 ct,109.99,3.9,33,https://m.media-amazon.com/images/I/61ZC5ipb3bL._AC_UL320_.jpg,https://www.amazon.com/dp/B09DT6JX2B,925 / gold,857.92
B0FJ234NYY,"4.6CT 3 Stone Moissanite Engagement Ring, D Color VVS1 Round Cut 925 Sterling Silver Anniversary Wedding Promise Ring for Women, Size 5-10",N/A,anniversary,ring,silver,925,moissanite,round,4.6ct,109.99,5,1,https://m.media-amazon.com/images/I/71ByGqcsaTL._AC_UL320_.jpg,https://www.amazon.com/dp/B0FJ234NYY,925 / silver,857.92
B0FJ1YLTZD,"4.6CT 3 Stone Moissanite Engagement Ring, D Color VVS1 Round Cut 925 Sterling Silver Anniversary Wedding Promise Ring for Women, Size 5-10",N/A,anniversary,ring,silver,925,moissanite,round,4.6ct,109.99,5,1,https://m.media-amazon.com/images/I/71ByGqcsaTL._AC_UL320_.jpg,https://www.amazon.com/dp/B0FJ1YLTZD,925 / silver,857.92
B07TXVQ3C2,Jeulia 4.37 Carat Engraved Pricess Cut Cubic Zirconia Engagement Ring Diamond Wedding Bands for Women CZ Solitaire Sterling Silver Anniversary Bridal Promise Rings Set,Jeulia,solitaire,ring,silver,N/A,cubic zirconia,N/A,4.37 carat,109,4.3,436,https://m.media-amazon.com/images/I/616EUlchxFL._AC_UL320_.jpg,https://www.amazon.com/dp/B07TXVQ3C2,N/A / silver,850.2
B09PK97X42,1.1 ct three stone Moissanite engagement rings for women 925 sterling silver twisting Moissanite rings Platinum Plated Silver ring for Women Wedding band,N/A,engagement,ring,platinum plated,925,moissanite,N/A,1.1 ct,106.98,4.3,51,https://m.media-amazon.com/images/I/61HiVOOIZnL._AC_UL320_.jpg,https://www.amazon.com/dp/B09PK97X42,925 / platinum plated,834.44
B09SPNN7HF,1.1 ct three stone Moissanite engagement rings for women 925 sterling silver twisting Moissanite rings Platinum Plated Silver ring for Women Wedding band,N/A,engagement,ring,platinum plated,925,moissanite,N/A,1.1 ct,106.98,4.3,51,https://m.media-amazon.com/images/I/61HiVOOIZnL._AC_UL320_.jpg,https://www.amazon.com/dp/B09SPNN7HF,925 / platinum plated,834.44
,"MOOSEA Willow Moissanite Engagement Rings for Women, 1.2ct D Color VVS1 Clarity Lab Created Moissanite Rings 925 Sterling Silver Twig Ring for Women Jewelry Gifts for Her",MOOSEA,engagement,ring,silver,925,moissanite,N/A,1.2ct,46.19,4.1,505,https://m.media-amazon.com/images/I/71+SfdLPH2L._AC_UL320_.jpg,https://www.amazon.com/dp/,925 / silver,360.28
B09SPQ7FLK,1.1 ct three stone Moissanite engagement rings for women 925 sterling silver twisting Moissanite rings Platinum Plated Silver ring for Women Wedding band,N/A,engagement,ring,platinum plated,925,moissanite,N/A,1.1 ct,106.98,4.3,51,https://m.media-amazon.com/images/I/61HiVOOIZnL._AC_UL320_.jpg,https://www.amazon.com/dp/B09SPQ7FLK,925 / platinum plated,834.44
B09SPNP1BD,1.1 ct three stone Moissanite engagement rings for women 925 sterling silver twisting Moissanite rings Platinum Plated Silver ring for Women Wedding band,N/A,engagement,ring,platinum plated,925,moissanite,N/A,1.1 ct,106.98,4.3,51,https://m.media-amazon.com/images/I/61HiVOOIZnL._AC_UL320_.jpg,https://www.amazon.com/dp/B09SPNP1BD,925 / platinum plated,834.44
B07TWRQW3Z,Jeulia 4.37 Carat Engraved Pricess Cut Cubic Zirconia Engagement Ring Diamond Wedding Bands for Women CZ Solitaire Sterling Silver Anniversary Bridal Promise Rings Set,Jeulia,solitaire,ring,silver,N/A,cubic zirconia,N/A,4.37 carat,106,4.3,436,https://m.media-amazon.com/images/I/616EUlchxFL._AC_UL320_.jpg,https://www.amazon.com/dp/B07TWRQW3Z,N/A / silver,826.8
B083WJDDZ4,"AFFY 1/10 Carat CT Round Moissanite, Lab Grown Diamond & White Natural Diamond Bypass Heart Promise Ring 14k Gold Over Sterling Silver (0.10 Cttw), Gift For Her",AFFY,promise,ring,14k gold plated,925,lab grown diamond,round,"1/10 carat, 0.10 ct",105.99,3.9,215,https://m.media-amazon.com/images/I/61zFtdyRjfL._AC_UL320_.jpg,https://www.amazon.com/dp/B083WJDDZ4,14k / gold over sterling silver,826.72
B0CW1LRFZ7,2.00 Ct Round Cut Simulated Black Diamond Band Ring 14K White Gold Plated 925 Silver,N/A,band ring,ring,14k gold plated,925,simulated black diamond,round,2.00 ct,105.99,1,1,https://m.media-amazon.com/images/I/41AON7Oj9HL._AC_UL320_.jpg,https://www.amazon.com/dp/B0CW1LRFZ7,14k / 14k white gold plated,826.72
,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,N/A,https://www.amazon.com/dp/,N/A / N/A,
B08KHNHNWY,"Keepsake Stackable Diamond Floral Leaf Wedding Ring for Women; Anniversary or Promise Ring in 10K White or Yellow Gold, 925 Sterling Silver or 18K Yellow Gold Vermeil",Keepsake,anniversary,ring,10k gold plated,925,diamond,N/A,N/A,104.89,4.1,68,https://m.media-amazon.com/images/I/61VBXJiOzNL._AC_UL320_.jpg,https://www.amazon.com/dp/B08KHNHNWY,10k / yellow gold,818.14
B0C8S7G3T4,Moissanite Eternity Wedding Band Ring Eight Hearts and Arrows Wave/Geometric Shape Stackable Ring D Color VVS1 Clarity 925 Sterling Silver for Women With Certificate,Moissanite,wedding band,ring,silver,925,moissanite,heart,N/A,99.99,4.3,177,https://m.media-amazon.com/images/I/61j5HKz4fpL._AC_UL320_.jpg,https://www.amazon.com/dp/B0C8S7G3T4,925 / silver,779.92
B0C8S7G3T4,Moissanite Eternity Wedding Band Ring Eight Hearts and Arrows Wave/Geometric Shape Stackable Ring D Color VVS1 Clarity 925 Sterling Silver for Women With Certificate,Moissanite,wedding band,ring,silver,925,moissanite,heart,N/A,99.99,4.3,177,https://m.media-amazon.com/images/I/61j5HKz4fpL._AC_UL320_.jpg,https://www.amazon.com/dp/B0C8S7G3T4,925 / silver,779.92
B01MS8KC2P,18K Yellow Gold over Sterling Silver Genuine Diamond Accent Cross Ring,N/A,accent,ring,18k gold plated,925,diamond,N/A,N/A,99.99,3.9,76,https://m.media-amazon.com/images/I/71fr4lqEoUL._AC_UL320_.jpg,https://www.amazon.com/dp/B01MS8KC2P,18k / gold over sterling silver,779.92
B0C8S3HPVL,Moissanite Eternity Wedding Band Ring Eight Hearts and Arrows Wave/Geometric Shape Stackable Ring D Color VVS1 Clarity 925 Sterling Silver for Women With Certificate,Moissanite,wedding band,ring,silver,925,moissanite,heart,N/A,99.99,4.3,177,https://m.media-amazon.com/images/I/61j5HKz4fpL._AC_UL320_.jpg,https://www.amazon.com/dp/B0C8S3HPVL,925 / silver,779.92
B0D179JT26,"Real Diamond Bands Ring 10k Gold 925 Sterling Silver Stackable Engagement Rings for Her,Wedding Promise Ring for Women Jewelry Gift for Her (G-H Color, I2-I3 Clarity)",Real,engagement,ring,10k gold plated,925,diamond,N/A,N/A,99.99,5,3,https://m.media-amazon.com/images/I/61QUkjUeMyL._AC_UL320_.jpg,https://www.amazon.com/dp/B0D179JT26,10k / gold,779.92
B0C8S57GX6,Moissanite Eternity Wedding Band Ring Eight Hearts and Arrows Wave/Geometric Shape Stackable Ring D Color VVS1 Clarity 925 Sterling Silver for Women With Certificate,Moissanite,wedding band,ring,silver,925,moissanite,heart,N/A,99.99,4.3,177,https://m.media-amazon.com/images/I/61j5HKz4fpL._AC_UL320_.jpg,https://www.amazon.com/dp/B0C8S57GX6,925 / silver,779.92
B0D6X4QVM2,"Lavari Jewelers Lab Grown Diamond Starburst Signet Ring for Women - 18k Yellow Gold Plated 925 Sterling Silver Rings for Her (F-G, VS1-VS2, 0.05 cttw) Star Statement Anniversary Band Size 4 to 8",Lavari,anniversary,ring,18k gold plated,925,lab grown diamond,N/A,0.05 ct,99.9,5,1,https://m.media-amazon.com/images/I/61mPqztQDPL._AC_UL320_.jpg,https://www.amazon.com/dp/B0D6X4QVM2,18k / 18k yellow gold plated,779.22
B0D6XJBDLT,"Lavari Jewelers Lab Grown Diamond Cross Ring for Women - 18k Yellow Gold Plated 925 Sterling Silver Twisted Band Rings for Her (F-G, VS1-VS2, 0.07 cttw) Sideways Cross Statement Band Size 4 to 8",Lavari,sterling silver,ring,18k gold plated,925,lab grown diamond,N/A,0.07 ct,99.9,4,1,https://m.media-amazon.com/images/I/61BB9lzYX5L._AC_UL320_.jpg,https://www.amazon.com/dp/B0D6XJBDLT,18k / 18k yellow gold plated,779.22
,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,N/A,https://www.amazon.com/dp/,N/A / N/A,
B0FJRVBSJN,"Sterling Silver Halo Lab Grown Diamond Engagement Ring, Pave Band",Sterling,engagement,ring,silver,N/A,lab grown diamond,N/A,N/A,99.9,5,1,https://m.media-amazon.com/images/I/61KzSq+r6eL._AC_UL320_.jpg,https://www.amazon.com/dp/B0FJRVBSJN,N/A / silver,779.22
B0DJQBPTJ8,"IMOLOVE Lab Grown Diamond Wedding Bands, 0.3-0.42 Carat, Eternity Rings in 18K White Gold & Sterling Silver Size 4-11",IMOLOVE,wedding band,ring,18k gold plated,925,lab grown diamond,N/A,0.3-0.42 carat,99,4.4,65,https://m.media-amazon.com/images/I/61kL-paW4hL._AC_UL320_.jpg,https://www.amazon.com/dp/B0DJQBPTJ8,18k / white gold,772.2
B0C3CWRS3G,AnuClub Round Cut Moissanite 3 Stone Engagement Rings D Color VVS1 Round Cut 925 Sterling Silver Anniversary Wedding Promise Ring for Women,AnuClub,anniversary,ring,silver,925,moissanite,round,N/A,95.99,4.4,248,https://m.media-amazon.com/images/I/619eVdYwhgL._AC_UL320_.jpg,https://www.amazon.com/dp/B0C3CWRS3G,925 / silver,748.72
B0C3CWRS3G,AnuClub Round Cut Moissanite 3 Stone Engagement Rings D Color VVS1 Round Cut 925 Sterling Silver Anniversary Wedding Promise Ring for Women,AnuClub,anniversary,ring,silver,925,moissanite,round,N/A,95.99,4.4,248,https://m.media-amazon.com/images/I/619eVdYwhgL._AC_UL320_.jpg,https://www.amazon.com/dp/B0C3CWRS3G,925 / silver,748.72
B0CHR9GKVF,4CT Cushion Cut Moissanite Engagement Halo Rings for Women D Color VVS1 925 Sterling Silver Ring Gift for Wedding Anniversary Promise Ring,N/A,anniversary,ring,silver,925,moissanite,cushion,4ct,95.99,4.2,71,https://m.media-amazon.com/images/I/715N40wv-lL._AC_UL320_.jpg,https://www.amazon.com/dp/B0CHR9GKVF,925 / silver,748.72
B0CC532345,THELANDA Sterling Silver 4-Prong Petite Twisted Vine 1CT Princess Cut Genuine Moissanite Engagement Ring Promise Ring,THELANDA,4-prong,ring,silver,N/A,moissanite,princess,1ct,89.99,4.5,95,https://m.media-amazon.com/images/I/81Pbr9kYVYL._AC_UL320_.jpg,https://www.amazon.com/dp/B0CC532345,N/A / silver,701.92
B0CC52QMLD,THELANDA Sterling Silver 4-Prong Petite Twisted Vine 1CT Princess Cut Genuine Moissanite Engagement Ring Promise Ring,THELANDA,4-prong,ring,silver,N/A,moissanite,princess,1ct,89.99,4.5,95,https://m.media-amazon.com/images/I/81Pbr9kYVYL._AC_UL320_.jpg,https://www.amazon.com/dp/B0CC52QMLD,N/A / silver,701.92
B0FM8MC2P1,Ssjewel Round Cut Moissanite Diamond Art Deco Vintage Style Filigree Milgrain Cluster Wedding Engagement Ring For Women 14K White Gold Plated 925 Sterling Silver Handmade Modern Anniversary Ring,Ssjewel,anniversary,ring,14k gold plated,925,diamond,round,N/A,87.69,,,https://m.media-amazon.com/images/I/514gkX5nGOL._AC_UL320_.jpg,https://www.amazon.com/dp/B0FM8MC2P1,14k / 14k white gold plated,683.98
B0D8TL5CHS,"SAVEARTH DIAMONDS 1/3 ct. t.w Round Lab Created Moissanite & Lab Grown Diamond Half Eternity Wedding Band Ring In 14k Gold Over Sterling Silver (0.33 Cttw), Gift For Her",SAVEARTH,wedding band,ring,14k gold plated,925,lab grown diamond,round,"1/3 ct, 0.33 ct",86.99,3.6,49,https://m.media-amazon.com/images/I/51bYAwdQ4oL._AC_UL320_.jpg,https://www.amazon.com/dp/B0D8TL5CHS,14k / gold over sterling silver,678.52
B0BTYKWP4T,Santuzza 10K Solid Gold Genuine Diamond Dainty Twisted Stacking Ring for Women,Santuzza,twisted stacking,ring,yellow gold,10k,diamond,N/A,N/A,85.99,4.3,190,https://m.media-amazon.com/images/I/51r78+bDYFL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BTYKWP4T,10k / gold,670.72
B0FMJS1RNT,925 Sterling Silver Shiny Double Letter C Diamond Luxury Anniversary Ring Unique Letter Design Engagement Ring Victorian Filigree Style Statement Ring Split Shank ShapeRing Christmas Day,N/A,anniversary,ring,silver,925,diamond,N/A,N/A,84.62,,,https://m.media-amazon.com/images/I/313sp1NoDuL._AC_UL320_.jpg,https://www.amazon.com/dp/B0FMJS1RNT,925 / silver,660.04
B0848TBX6C,"AFFY 1/10 Carat Round White Natural Diamond Two Tone Heart Promise Ring In 14K Gold Over Sterling silver (0.1 Cttw, I-J Color, I2-I3 Clarity)",AFFY,promise,ring,14k gold plated,925,diamond,round,"1/10 carat, 0.1 ct",83.99,3.2,4,https://m.media-amazon.com/images/I/51Nr6D4HKOL._AC_UL320_.jpg,https://www.amazon.com/dp/B0848TBX6C,14k / gold over sterling silver,655.12
B06XDFHVBJ,1/10 Carat Total Weight (cttw) 925 Sterling Silver Diamond Bridal Engagement Wedding Ring Set For Women,N/A,engagement,ring,silver,925,diamond,N/A,1/10 carat,82.99,3.8,39,https://m.media-amazon.com/images/I/712fU3Vg8fS._AC_UL320_.jpg,https://www.amazon.com/dp/B06XDFHVBJ,925 / silver,647.32
B0FM49YPW3,Classic Double Halo Round Cut Diamond Ring Unique Wedding Art Deco Split Shank Pave Set Engagement Ring 925 Sterling Silver Beautiful Handmade Half Eternity Stacking Band Christmas Day Gift,Classic,engagement,ring,silver,925,diamond,round,N/A,82.67,,,https://m.media-amazon.com/images/I/31Y9DbBtKcL._AC_UL320_.jpg,https://www.amazon.com/dp/B0FM49YPW3,925 / silver,644.83
B0FMFF82BN,1.50 Ct Vintage Style Inspired Engagement Ring Marquise Cut Diamond Ring Gorgeous Promise Wedding 14K Rose Gold Plated Muse Knife Edge Band Cocktail Ring Antique Handcrafted Women's Jewelry,N/A,engagement,ring,14k gold plated,925,diamond,marquise,1.50 ct,82.64,,,https://m.media-amazon.com/images/I/41Kpqzv8uxL._AC_UL320_.jpg,https://www.amazon.com/dp/B0FMFF82BN,14k / 14k rose gold plated,644.59
B0FMJRSSRR,Fiore Alpha Floral Marquise Cut Diamond Engagement Ring Leaves Nature Inspired Floral Design Christmas Ring 14K Yellow Gold Plated Half Eternity Classic Stacking Band 925 Silver Ring,Fiore,engagement,ring,14k gold plated,925,diamond,marquise,N/A,81.67,,,https://m.media-amazon.com/images/I/319ZdxujdvL._AC_UL320_.jpg,https://www.amazon.com/dp/B0FMJRSSRR,14k / 14k yellow gold plated,637.03
B09W4QRJKW,Moissanite Engagement Ring for Women Sterling Silver D Color VVS1 Moissanite Promise Wedding Ring for Her,Moissanite,engagement,ring,silver,N/A,moissanite,N/A,N/A,79.99,4.5,613,https://m.media-amazon.com/images/I/71P4C4EFbdL._AC_UL320_.jpg,https://www.amazon.com/dp/B09W4QRJKW,N/A / silver,623.92
B017WQ9654,"Gem Stone King 925 Sterling Silver Red Created Ruby Blue Created Sapphire and White Diamond Ring For Women (1.80 Cttw, Heart Shape 6MM, Available In Size 5, 6, 7, 8, 9)",Gem,heart,ring,silver,925,diamond,heart,1.80 ct,79.99,4.8,8,https://m.media-amazon.com/images/I/61kG1oivkbL._AC_UL320_.jpg,https://www.amazon.com/dp/B017WQ9654,925 / silver,623.92
B0D2RLZNC5,icedout 1 Ct Pear Cut Diamond Bezel Set Solitaire Pinky Signet Engagement Ring For Women 14K Gold Plated Stackable Pinky Ring 925 Sterling Silver Handmade Personalized Anniversary Ring Gift For Her,icedout,solitaire,ring,14k gold plated,925,diamond,pear,1 ct,79.98,5,2,https://m.media-amazon.com/images/I/31XaZ7Hdn2L._AC_UL320_.jpg,https://www.amazon.com/dp/B0D2RLZNC5,14k / 14k gold plated,623.84
B0FM466PVD,SILVERIST Round Cut Moissanite Diamond Art Deco Floral Motif Milgrain Ring Vintage Style Art Nouveau Engagement Ring For Women 925 Sterling Silver Handmade Party Wear Victorian Jewelry Gift For Her,SILVERIST,engagement,ring,silver,925,diamond,round,N/A,79.79,,,https://m.media-amazon.com/images/I/51qZyiKWwFL._AC_UL320_.jpg,https://www.amazon.com/dp/B0FM466PVD,925 / silver,622.36
B0FMFMC7V8,1.40 Ct Oval Cut Diamond Delicate Engagement Halo Ring Pave Set Design For Women 14K Yellow Gold Plated 925 Sterling Silver Handmade Anniversary Half Eternity Ring Customized Women Jewelry,N/A,anniversary,ring,14k gold plated,925,diamond,oval,1.40 ct,79.52,,,https://m.media-amazon.com/images/I/310gdTbl4rL._AC_UL320_.jpg,https://www.amazon.com/dp/B0FMFMC7V8,14k / 14k yellow gold plated,620.26
B0FMJVY1Q4,2 Ct Heart Diamond Hollowed Butterfly Shape Flying Insect Wedding Ring Engagement Ring For Women 14K Yellow Gold Plated Sparkling Butterfly Design 925 Sterling Silver Handcrafted Ring,N/A,engagement,ring,14k gold plated,925,diamond,heart,2 ct,78.62,,,https://m.media-amazon.com/images/I/315CGWecRlL._AC_UL320_.jpg,https://www.amazon.com/dp/B0FMJVY1Q4,14k / 14k yellow gold plated,613.24
B0FM457VJ7,2 Ct Round Cut Diamond Ring Pave Set Unique Proposal Engagement Wedding Ring 14K White Gold Plated Milgrain Halo Half Eternity Anniversary Band Ring 925 Sterling Silver Handcrafted Jewelry,N/A,anniversary,ring,14k gold plated,925,diamond,round,2 ct,78.61,,,https://m.media-amazon.com/images/I/31ACsgv7vGL._AC_UL320_.jpg,https://www.amazon.com/dp/B0FM457VJ7,14k / 14k white gold plated,613.16
B0FMKJK3GX,Silvart 2.50 Ct Oval Cut Cz Diamond Classic Curved Stackable Band Engagement Ring For Women 14K Yellow Gold Plated Timeless Wedding Ring 925 Sterling Silver Handmade Jewelry Valentine Gift For Her,Silvart,engagement,ring,14k gold plated,925,diamond,oval,2.50 ct,78.25,,,https://m.media-amazon.com/images/I/41PiaI56PXL._AC_UL320_.jpg,https://www.amazon.com/dp/B0FMKJK3GX,14k / 14k yellow gold plated,610.35
B0FMF94PDV,Silvart Art Deco Filigree Style Round Moissanite Diamond Milgrain Artistic Timeless Openwork Engagement Rings For Women Edwardian Wedding Ring 14K White Gold Plated 925 Sterling Silver Ring For Her,Silvart,engagement,ring,14k gold plated,925,diamond,round,N/A,78.24,,,https://m.media-amazon.com/images/I/41klcDD7OBL._AC_UL320_.jpg,https://www.amazon.com/dp/B0FMF94PDV,14k / 14k white gold plated,610.27
